pipe_id,age,material,diameter,pressure,soil_type,previous_breaks,location_type,leak_reports,failure_risk
2894,70,Steel,47,118,Loam,9,Residential,8,2
2895,32,PVC,38,59,Clay,0,Rural,7,0
2896,73,Copper,17,80,Clay,7,Industrial,9,2
2897,82,Concrete,26,112,Clay,2,Residential,1,1
2898,60,Steel,31,105,Clay,7,Commercial,0,2
2899,32,Concrete,32,58,Loam,1,Industrial,8,1
2900,9,Concrete,9,62,Loam,5,Downtown,15,2
2901,54,Cast Iron,8,63,Loam,7,Industrial,9,2
2902,26,Cast Iron,42,91,Sand,10,Downtown,5,2
2903,81,Copper,44,38,Loam,0,Industrial,8,1
2904,25,Cast Iron,44,142,Clay,7,Downtown,6,2
2905,76,Cast Iron,32,125,Clay,6,Downtown,3,2
2906,100,Concrete,36,115,Sand,10,Downtown,13,2
2907,62,Concrete,37,126,Loam,7,Residential,7,2
2908,5,Copper,10,114,Rock,3,Rural,8,1
2909,52,Copper,4,134,Sand,4,Residential,6,1
2910,93,Steel,5,127,Rock,4,Downtown,11,2
2911,13,Steel,17,29,Rock,0,Downtown,0,0
2912,6,Steel,21,40,Clay,3,Downtown,2,1
2913,71,PVC,19,87,Clay,10,Downtown,15,2
2914,72,Concrete,19,139,Loam,2,Industrial,1,1
2915,80,PVC,22,129,Loam,1,Industrial,1,0
2916,48,Copper,19,98,Rock,9,Industrial,4,2
2917,95,Concrete,17,49,Rock,2,Rural,4,1
2918,83,Concrete,19,25,Loam,3,Residential,14,2
2919,67,Concrete,19,45,Loam,0,Residential,8,1
2920,56,Cast Iron,29,37,Sand,4,Downtown,2,1
2921,6,Steel,32,96,Sand,3,Industrial,10,2
2922,47,Concrete,15,37,Clay,3,Commercial,7,1
2923,96,Concrete,39,65,Clay,4,Rural,0,1
2924,47,Cast Iron,11,84,Sand,9,Downtown,5,2
2925,50,Copper,13,140,Rock,10,Rural,1,2
2926,85,Steel,9,74,Rock,10,Industrial,11,2
2927,53,Copper,16,137,Loam,7,Rural,1,2
2928,36,Concrete,42,109,Clay,1,Downtown,2,1
2929,45,Steel,27,36,Sand,5,Downtown,13,2
2930,33,Concrete,29,91,Loam,1,Commercial,6,1
2931,56,Cast Iron,7,125,Clay,5,Rural,12,2
2932,44,Copper,6,91,Clay,7,Industrial,1,2
2933,3,PVC,46,80,Sand,5,Rural,3,1
2934,90,PVC,29,112,Sand,0,Downtown,0,0
2935,22,Copper,31,53,Rock,10,Commercial,1,2
2936,72,Steel,6,149,Sand,1,Residential,14,2
2937,2,Cast Iron,9,129,Clay,9,Commercial,5,2
2938,23,Cast Iron,18,33,Clay,6,Residential,6,2
2939,11,Steel,10,131,Rock,6,Industrial,14,2
2940,52,Copper,18,72,Sand,2,Downtown,8,1
2941,34,Concrete,46,120,Loam,2,Industrial,1,1
2942,28,Copper,15,38,Clay,7,Commercial,12,2
2943,98,Cast Iron,4,141,Rock,3,Residential,10,2
2944,94,Cast Iron,46,98,Loam,5,Industrial,0,2
2945,39,PVC,46,46,Rock,2,Commercial,1,0
2946,26,Copper,34,123,Sand,2,Residential,1,0
2947,14,PVC,24,43,Loam,2,Commercial,5,0
2948,92,PVC,26,56,Rock,0,Residential,10,1
2949,47,PVC,42,124,Loam,2,Residential,7,1
2950,45,Steel,22,64,Loam,8,Downtown,12,2
2951,94,Steel,34,130,Rock,9,Industrial,4,2
2952,17,PVC,24,95,Clay,1,Industrial,8,1
2953,20,PVC,41,121,Rock,3,Commercial,8,1
2954,87,Copper,27,39,Rock,8,Rural,7,2
2955,14,Cast Iron,19,83,Loam,6,Industrial,11,2
2956,53,Copper,4,113,Loam,0,Industrial,2,0
2957,70,Cast Iron,19,104,Clay,2,Residential,13,2
2958,94,Concrete,23,35,Clay,3,Commercial,12,2
2959,69,PVC,40,110,Rock,2,Residential,5,1
2960,92,Cast Iron,31,56,Loam,2,Residential,6,1
2961,14,Steel,20,29,Sand,5,Commercial,10,2
2962,38,Cast Iron,26,63,Clay,7,Residential,3,2
2963,67,Cast Iron,44,98,Rock,9,Rural,4,2
2964,87,Steel,4,42,Clay,5,Downtown,7,2
2965,16,Steel,15,78,Rock,9,Industrial,8,2
2966,67,Cast Iron,8,44,Clay,1,Residential,11,2
2967,64,Concrete,46,76,Loam,9,Industrial,13,2
2968,45,Copper,41,47,Rock,7,Industrial,2,2
2969,94,Copper,31,42,Clay,9,Downtown,6,2
2970,30,Concrete,9,40,Sand,10,Industrial,0,2
2971,12,PVC,46,149,Loam,10,Industrial,0,2
2972,1,Copper,37,142,Loam,1,Rural,13,1
2973,20,PVC,12,33,Loam,9,Industrial,1,2
2974,64,PVC,44,50,Loam,3,Commercial,7,1
2975,97,Cast Iron,10,49,Rock,6,Downtown,15,2
2976,7,Cast Iron,10,70,Sand,6,Downtown,4,2
2977,49,Copper,6,138,Rock,2,Residential,15,2
2978,71,Concrete,47,93,Sand,5,Commercial,5,2
2979,87,PVC,11,62,Rock,10,Commercial,7,2
2980,11,PVC,12,44,Rock,10,Residential,12,2
2981,98,Concrete,13,52,Clay,4,Residential,4,2
2982,33,Cast Iron,47,87,Loam,8,Residential,13,2
2983,31,Concrete,4,118,Sand,5,Downtown,15,2
2984,23,Concrete,27,73,Sand,2,Downtown,7,1
2985,4,Concrete,45,60,Loam,7,Residential,5,2
2986,97,Cast Iron,10,149,Clay,2,Rural,8,2
2987,45,Cast Iron,22,96,Clay,0,Commercial,2,1
2988,20,Cast Iron,19,140,Sand,6,Commercial,0,2
2989,55,Concrete,37,139,Rock,7,Downtown,3,2
2990,89,Concrete,15,39,Clay,0,Downtown,3,1
2991,48,Steel,47,94,Loam,5,Commercial,14,2
2992,91,Cast Iron,6,143,Clay,9,Industrial,10,2
2993,62,Steel,17,107,Loam,2,Industrial,10,2
2994,38,Concrete,8,99,Clay,10,Commercial,11,2
2995,31,Cast Iron,31,79,Clay,9,Commercial,3,2
2996,64,Copper,43,141,Sand,8,Downtown,11,2
2997,35,PVC,21,102,Rock,2,Downtown,8,1
2998,99,PVC,5,34,Loam,8,Residential,2,2
2999,35,Steel,4,119,Loam,9,Commercial,2,2
3000,57,Copper,23,146,Sand,7,Downtown,10,2
3001,97,Steel,15,43,Rock,5,Industrial,1,2
3002,61,Cast Iron,9,66,Rock,2,Residential,6,1
3003,79,Cast Iron,28,34,Sand,1,Downtown,1,1
3004,59,Copper,9,80,Sand,6,Commercial,12,2
3005,97,Copper,23,64,Clay,6,Commercial,4,2
3006,83,Steel,44,57,Clay,9,Rural,6,2
3007,2,Steel,23,86,Loam,6,Residential,4,2
3008,66,Concrete,40,132,Clay,4,Rural,4,2
3009,20,Cast Iron,16,49,Clay,4,Downtown,12,2
3010,100,Steel,33,22,Rock,8,Downtown,3,2
3011,83,Steel,39,113,Sand,0,Downtown,13,2
3012,24,PVC,43,114,Clay,2,Commercial,12,1
3013,80,Concrete,11,59,Rock,4,Industrial,5,2
3014,65,Copper,9,97,Rock,4,Residential,4,1
3015,47,Concrete,13,132,Rock,2,Residential,12,2
3016,43,Concrete,10,60,Sand,7,Rural,10,2
3017,90,Cast Iron,17,147,Sand,1,Residential,12,2
3018,66,PVC,31,65,Sand,6,Residential,1,1
3019,66,Copper,39,131,Clay,1,Residential,0,0
3020,72,PVC,30,29,Rock,7,Commercial,3,2
3021,14,PVC,37,35,Clay,9,Rural,3,2
3022,44,PVC,12,124,Loam,4,Downtown,10,2
3023,20,PVC,19,147,Loam,7,Downtown,13,2
3024,87,Cast Iron,21,76,Clay,6,Industrial,3,2
3025,39,PVC,45,88,Rock,6,Rural,5,2
3026,29,Concrete,9,26,Sand,5,Downtown,3,1
3027,17,Steel,30,86,Rock,10,Downtown,1,2
3028,62,Steel,32,150,Sand,5,Rural,1,2
3029,47,Cast Iron,17,68,Rock,9,Residential,2,2
3030,74,Copper,9,35,Clay,0,Commercial,8,1
3031,8,Cast Iron,38,52,Clay,8,Rural,1,2
3032,8,Concrete,35,122,Rock,9,Downtown,4,2
3033,23,Copper,31,20,Loam,7,Rural,4,1
3034,75,Cast Iron,15,92,Loam,5,Residential,8,2
3035,7,PVC,22,56,Sand,3,Residential,11,1
3036,98,Steel,23,89,Sand,5,Downtown,1,2
3037,17,Concrete,24,145,Rock,3,Commercial,13,2
3038,7,Copper,6,97,Rock,5,Rural,2,1
3039,53,Copper,48,147,Rock,1,Commercial,8,1
3040,45,PVC,8,135,Rock,2,Rural,6,1
3041,15,Concrete,12,34,Clay,2,Industrial,4,1
3042,29,Steel,12,149,Sand,10,Downtown,2,2
3043,83,Concrete,21,94,Sand,6,Industrial,10,2
3044,62,Cast Iron,16,54,Sand,4,Residential,3,1
3045,80,Concrete,47,45,Loam,0,Rural,7,1
3046,5,PVC,46,68,Loam,0,Commercial,7,0
3047,90,PVC,30,119,Clay,0,Residential,0,0
3048,84,Copper,7,149,Sand,8,Industrial,0,2
3049,45,Concrete,7,93,Rock,5,Residential,7,2
3050,57,PVC,38,80,Rock,6,Downtown,6,2
3051,53,Concrete,40,123,Rock,3,Commercial,14,2
3052,23,PVC,17,89,Loam,2,Rural,14,1
3053,26,Concrete,30,118,Rock,0,Rural,4,0
3054,75,Cast Iron,28,55,Rock,1,Commercial,11,2
3055,73,Cast Iron,16,49,Clay,7,Residential,6,2
3056,29,Copper,41,113,Clay,9,Rural,0,2
3057,97,Concrete,34,97,Sand,6,Industrial,15,2
3058,7,Concrete,19,70,Sand,0,Rural,12,1
3059,59,Copper,31,20,Clay,7,Commercial,9,2
3060,21,Copper,31,104,Clay,0,Residential,0,0
3061,71,Steel,18,68,Rock,2,Residential,11,2
3062,27,PVC,46,64,Rock,6,Rural,14,2
3063,97,Steel,42,20,Rock,6,Commercial,7,2
3064,41,Concrete,8,90,Clay,2,Downtown,15,2
3065,38,Cast Iron,44,93,Loam,1,Downtown,2,1
3066,1,Steel,27,56,Rock,8,Industrial,1,2
3067,45,PVC,30,42,Loam,8,Rural,14,2
3068,26,PVC,11,115,Sand,3,Rural,11,1
3069,83,Copper,45,51,Sand,10,Industrial,13,2
3070,29,Cast Iron,42,45,Sand,10,Residential,4,2
3071,55,Concrete,43,76,Loam,4,Residential,1,1
3072,51,Concrete,41,107,Sand,0,Residential,7,1
3073,33,PVC,12,116,Rock,10,Downtown,2,2
3074,57,Concrete,12,24,Loam,1,Rural,2,0
3075,15,Steel,28,35,Sand,3,Residential,12,1
3076,83,PVC,8,137,Clay,4,Rural,12,2
3077,83,Copper,26,46,Rock,4,Commercial,6,1
3078,90,Steel,32,82,Sand,9,Commercial,5,2
3079,42,PVC,40,76,Loam,5,Commercial,7,1
3080,26,Cast Iron,20,29,Loam,5,Industrial,9,2
3081,76,Concrete,42,20,Loam,6,Downtown,14,2
3082,27,Copper,36,87,Rock,4,Rural,12,2
3083,78,PVC,48,85,Loam,6,Industrial,1,1
3084,68,Copper,38,149,Rock,3,Residential,7,1
3085,39,Steel,10,93,Rock,10,Downtown,2,2
3086,29,Cast Iron,41,106,Loam,2,Residential,15,2
3087,87,PVC,8,42,Rock,8,Industrial,4,2
3088,38,Concrete,40,29,Clay,8,Commercial,11,2
3089,24,PVC,42,77,Clay,1,Commercial,8,1
3090,5,PVC,36,54,Loam,8,Commercial,7,2
3091,45,Concrete,25,32,Clay,0,Industrial,10,1
3092,40,PVC,41,74,Clay,3,Commercial,13,2
3093,46,Concrete,28,58,Sand,4,Residential,5,1
3094,63,PVC,38,63,Rock,0,Downtown,7,1
3095,38,Steel,34,58,Rock,0,Downtown,0,0
3096,60,PVC,10,43,Clay,3,Residential,0,1
3097,77,Copper,44,38,Rock,0,Downtown,13,1
3098,63,Steel,21,106,Sand,1,Residential,4,1
3099,97,Copper,16,129,Sand,7,Industrial,4,2
3100,94,Copper,15,109,Rock,4,Commercial,8,2
3101,79,Concrete,41,37,Rock,2,Residential,15,2
3102,1,Cast Iron,5,43,Sand,3,Commercial,7,1
3103,9,Steel,19,103,Clay,0,Industrial,13,1
3104,47,PVC,39,37,Clay,0,Industrial,5,0
3105,82,Steel,39,103,Rock,5,Commercial,8,2
3106,49,PVC,23,108,Clay,5,Downtown,8,2
3107,1,Steel,30,31,Rock,0,Rural,15,1
3108,15,Copper,45,92,Sand,9,Residential,13,2
3109,73,PVC,29,37,Loam,3,Downtown,4,1
3110,28,Cast Iron,17,62,Rock,5,Downtown,12,2
3111,11,PVC,8,105,Clay,7,Commercial,7,2
3112,2,Cast Iron,8,29,Clay,10,Commercial,4,2
3113,30,Steel,20,25,Sand,10,Commercial,2,2
3114,4,Cast Iron,4,109,Loam,7,Commercial,10,2
3115,77,PVC,24,33,Loam,0,Commercial,7,0
3116,71,Concrete,10,54,Rock,0,Residential,7,1
3117,79,Cast Iron,43,121,Loam,2,Industrial,12,2
3118,56,Cast Iron,38,114,Rock,7,Rural,8,2
3119,55,Copper,18,64,Clay,3,Residential,10,2
3120,79,Steel,16,37,Sand,9,Downtown,4,2
3121,65,Cast Iron,7,71,Sand,4,Commercial,1,1
3122,70,Copper,16,85,Loam,2,Industrial,9,1
3123,97,Steel,33,42,Loam,7,Downtown,12,2
3124,75,Steel,12,49,Rock,8,Residential,9,2
3125,39,Cast Iron,40,118,Sand,8,Industrial,10,2
3126,25,Copper,10,50,Sand,8,Industrial,9,2
3127,26,Cast Iron,21,121,Sand,9,Rural,12,2
3128,22,Copper,30,67,Loam,1,Residential,13,1
3129,4,Concrete,29,64,Loam,10,Industrial,6,2
3130,98,Steel,31,21,Clay,1,Industrial,2,1
3131,35,PVC,25,83,Rock,7,Residential,9,2
3132,89,Steel,15,53,Clay,0,Rural,5,1
3133,6,Steel,31,106,Rock,2,Commercial,15,2
3134,53,Concrete,23,23,Clay,3,Downtown,12,2
3135,9,Copper,37,128,Clay,2,Residential,7,1
3136,48,Concrete,42,64,Clay,3,Industrial,9,2
3137,25,Concrete,31,29,Loam,4,Industrial,7,1
3138,25,Copper,36,59,Rock,4,Industrial,9,1
3139,43,Concrete,8,57,Clay,7,Rural,12,2
3140,10,Concrete,18,76,Loam,3,Industrial,9,1
3141,28,Steel,32,110,Clay,4,Rural,13,2
3142,97,PVC,18,121,Sand,4,Commercial,10,2
3143,94,Cast Iron,35,121,Loam,7,Commercial,6,2
3144,32,PVC,12,143,Clay,7,Residential,15,2
3145,66,Steel,35,48,Sand,9,Rural,1,2
3146,25,Concrete,14,83,Loam,3,Rural,6,1
3147,38,Steel,31,50,Clay,10,Downtown,6,2
3148,44,Cast Iron,32,127,Rock,6,Industrial,9,2
3149,39,PVC,6,57,Loam,4,Downtown,11,2
3150,70,Steel,28,70,Sand,7,Residential,15,2
3151,19,Copper,18,134,Rock,8,Rural,8,2
3152,49,Steel,34,97,Sand,10,Rural,11,2
3153,3,PVC,13,45,Rock,8,Commercial,6,2
3154,21,Cast Iron,48,146,Clay,10,Residential,1,2
3155,30,Steel,32,27,Sand,9,Rural,10,2
3156,55,Concrete,17,150,Sand,3,Industrial,2,1
3157,9,Cast Iron,23,115,Rock,8,Residential,3,2
3158,23,Steel,4,135,Loam,6,Downtown,12,2
3159,91,Concrete,20,33,Loam,1,Residential,0,0
3160,59,Concrete,31,55,Loam,9,Residential,3,2
3161,100,Cast Iron,22,132,Loam,7,Rural,14,2
3162,33,Cast Iron,6,95,Loam,8,Commercial,8,2
3163,74,Cast Iron,25,40,Loam,7,Commercial,3,2
3164,64,PVC,42,125,Loam,4,Industrial,13,2
3165,11,Copper,41,59,Loam,9,Industrial,0,2
3166,51,Copper,35,88,Rock,5,Commercial,4,1
3167,69,PVC,14,128,Sand,3,Industrial,7,1
3168,46,Copper,5,30,Sand,9,Residential,13,2
3169,70,Concrete,32,38,Clay,2,Downtown,7,1
3170,85,Cast Iron,21,109,Rock,8,Commercial,2,2
3171,5,Cast Iron,23,30,Sand,4,Downtown,4,1
3172,67,Cast Iron,4,81,Clay,8,Rural,9,2
3173,47,PVC,45,29,Loam,2,Downtown,8,1
3174,88,Steel,24,116,Clay,4,Downtown,11,2
3175,86,Cast Iron,4,109,Sand,8,Downtown,13,2
3176,35,Concrete,16,31,Loam,3,Downtown,14,2
3177,16,Steel,27,78,Rock,2,Downtown,15,2
3178,84,PVC,46,67,Rock,8,Downtown,1,2
3179,32,Concrete,42,69,Rock,9,Rural,14,2
3180,66,Steel,23,137,Sand,10,Residential,2,2
3181,61,Concrete,8,92,Sand,5,Commercial,12,2
3182,24,Steel,28,95,Loam,5,Commercial,8,2
3183,42,Steel,13,150,Rock,2,Downtown,15,2
3184,76,Steel,18,85,Rock,4,Residential,5,2
3185,60,Concrete,44,113,Loam,0,Residential,4,0
3186,77,PVC,36,35,Clay,3,Rural,2,1
3187,78,Copper,45,39,Loam,2,Downtown,10,1
3188,45,Concrete,10,42,Rock,9,Residential,7,2
3189,46,Cast Iron,36,149,Loam,1,Residential,12,2
3190,4,Concrete,25,133,Clay,2,Downtown,13,2
3191,25,Cast Iron,34,144,Sand,3,Rural,14,2
3192,19,Concrete,25,146,Sand,0,Rural,15,1
3193,2,Copper,4,127,Rock,3,Commercial,14,2
3194,56,Cast Iron,9,62,Sand,7,Residential,15,2
3195,55,Copper,10,58,Clay,9,Commercial,15,2
3196,67,Cast Iron,37,135,Loam,3,Downtown,10,2
3197,94,Copper,9,120,Rock,10,Downtown,0,2
3198,71,Cast Iron,48,105,Clay,3,Commercial,14,2
3199,65,Steel,41,39,Clay,6,Downtown,14,2
3200,49,Concrete,20,126,Clay,3,Rural,2,1
3201,11,Steel,44,128,Rock,10,Downtown,2,2
3202,42,Cast Iron,16,35,Rock,9,Commercial,11,2
3203,95,PVC,28,127,Sand,4,Downtown,14,2
3204,17,Copper,16,137,Clay,8,Commercial,4,2
3205,61,Copper,18,83,Rock,9,Downtown,14,2
3206,80,Steel,28,56,Clay,8,Rural,3,2
3207,90,PVC,37,44,Sand,4,Rural,3,1
3208,89,Cast Iron,37,81,Rock,0,Rural,8,1
3209,46,Concrete,37,97,Rock,6,Rural,1,2
3210,56,Cast Iron,32,39,Sand,1,Industrial,7,1
3211,66,Steel,44,95,Loam,4,Industrial,1,1
3212,42,Concrete,9,141,Rock,3,Commercial,7,2
3213,26,Steel,11,22,Sand,5,Commercial,9,2
3214,91,Steel,19,101,Rock,7,Commercial,1,2
3215,61,Copper,47,72,Rock,10,Industrial,13,2
3216,68,Cast Iron,41,138,Sand,8,Rural,15,2
3217,19,Steel,37,122,Clay,5,Commercial,13,2
3218,6,Copper,13,69,Sand,4,Commercial,1,0
3219,50,Cast Iron,10,51,Rock,3,Residential,4,1
3220,94,Copper,48,126,Rock,9,Commercial,8,2
3221,78,Concrete,9,65,Loam,9,Rural,3,2
3222,76,PVC,28,91,Loam,6,Downtown,3,2
3223,10,Cast Iron,47,85,Rock,6,Commercial,9,2
3224,80,Copper,35,30,Loam,7,Commercial,10,2
3225,71,Cast Iron,22,135,Clay,10,Industrial,13,2
3226,46,PVC,34,39,Loam,10,Industrial,10,2
3227,83,PVC,37,133,Loam,8,Residential,9,2
3228,1,PVC,41,37,Loam,4,Residential,8,1
3229,100,Concrete,36,88,Loam,1,Industrial,9,1
3230,1,PVC,7,87,Clay,9,Industrial,12,2
3231,11,PVC,22,93,Rock,8,Commercial,14,2
3232,81,Steel,44,73,Clay,2,Residential,0,1
3233,19,Cast Iron,13,104,Loam,1,Commercial,12,1
3234,38,PVC,42,33,Sand,9,Commercial,8,2
3235,40,Copper,15,92,Loam,7,Downtown,7,2
3236,67,Cast Iron,34,82,Loam,0,Downtown,13,2
3237,92,Cast Iron,30,95,Loam,7,Residential,5,2
3238,23,Copper,19,95,Loam,7,Residential,8,2
3239,53,Concrete,26,100,Sand,7,Residential,7,2
3240,89,Cast Iron,24,48,Sand,0,Residential,0,0
3241,15,Cast Iron,33,102,Sand,9,Residential,9,2
3242,25,Concrete,44,131,Loam,5,Rural,3,1
3243,83,Steel,31,104,Loam,9,Downtown,12,2
3244,25,Steel,25,80,Clay,0,Industrial,6,1
3245,67,PVC,15,91,Sand,5,Downtown,8,2
3246,59,PVC,6,20,Rock,10,Industrial,9,2
3247,82,Concrete,31,98,Rock,1,Residential,3,1
3248,92,Steel,36,51,Sand,7,Commercial,3,2
3249,97,Copper,11,130,Loam,3,Commercial,14,2
3250,78,PVC,46,120,Rock,2,Downtown,6,1
3251,43,Copper,24,93,Rock,9,Industrial,13,2
3252,67,Steel,35,145,Rock,9,Industrial,3,2
3253,42,Copper,16,46,Sand,0,Residential,15,1
3254,100,Cast Iron,44,92,Clay,10,Commercial,6,2
3255,18,PVC,35,77,Rock,6,Downtown,2,1
3256,82,Steel,17,64,Clay,2,Industrial,14,2
3257,89,Concrete,29,85,Clay,6,Residential,3,2
3258,67,Concrete,29,150,Sand,10,Downtown,4,2
3259,56,PVC,21,135,Rock,4,Downtown,8,2
3260,98,PVC,9,127,Clay,10,Residential,13,2
3261,99,Copper,29,98,Clay,3,Downtown,9,2
3262,67,Steel,24,90,Clay,0,Commercial,6,1
3263,96,PVC,15,84,Loam,2,Downtown,11,2
3264,21,Concrete,29,145,Clay,4,Commercial,10,2
3265,56,Concrete,13,124,Rock,9,Residential,14,2
3266,28,Copper,9,46,Clay,9,Downtown,6,2
3267,68,PVC,40,55,Sand,8,Residential,15,2
3268,60,Cast Iron,37,27,Sand,7,Industrial,2,2
3269,92,PVC,5,34,Sand,8,Industrial,0,2
3270,41,Cast Iron,33,59,Sand,3,Rural,7,1
3271,51,Concrete,47,81,Loam,1,Commercial,6,1
3272,8,PVC,5,137,Sand,8,Downtown,6,2
3273,1,Concrete,48,48,Rock,0,Downtown,10,1
3274,47,Steel,8,104,Rock,7,Industrial,8,2
3275,52,Copper,39,43,Rock,3,Commercial,8,1
3276,15,Steel,39,39,Rock,1,Industrial,1,0
3277,6,Cast Iron,24,35,Sand,8,Commercial,12,2
3278,30,Steel,43,49,Loam,10,Industrial,7,2
3279,31,PVC,33,40,Rock,4,Commercial,3,1
3280,97,Copper,21,40,Rock,7,Residential,0,2
3281,67,Steel,22,56,Sand,7,Industrial,6,2
3282,12,PVC,25,145,Clay,7,Residential,15,2
3283,30,Steel,48,140,Sand,0,Rural,10,1
3284,77,Cast Iron,36,72,Clay,4,Rural,11,2
3285,18,Copper,21,56,Clay,5,Commercial,9,2
3286,28,Cast Iron,48,67,Rock,3,Residential,11,2
3287,76,Concrete,48,43,Rock,5,Commercial,12,2
3288,83,Copper,45,29,Rock,5,Residential,8,2
3289,69,Steel,21,113,Clay,6,Industrial,3,2
3290,81,Concrete,4,133,Clay,7,Rural,7,2
3291,47,PVC,43,136,Rock,2,Residential,2,1
3292,86,Cast Iron,28,120,Clay,8,Commercial,6,2
3293,92,Cast Iron,9,130,Loam,5,Downtown,15,2
3294,52,Concrete,30,29,Loam,1,Downtown,11,1
3295,40,Steel,46,139,Rock,5,Downtown,12,2
3296,31,Cast Iron,18,100,Rock,7,Rural,12,2
3297,62,Copper,26,84,Loam,8,Residential,4,2
3298,91,Copper,48,134,Sand,7,Residential,12,2
3299,53,Copper,38,105,Loam,7,Commercial,11,2
3300,57,Steel,25,91,Loam,1,Industrial,7,1
3301,94,Steel,11,126,Clay,8,Commercial,9,2
3302,91,Concrete,28,62,Rock,7,Rural,12,2
3303,8,Cast Iron,11,149,Clay,7,Industrial,15,2
3304,18,Concrete,25,128,Loam,9,Rural,3,2
3305,39,PVC,37,32,Rock,7,Industrial,7,2
3306,34,Concrete,26,26,Rock,9,Rural,9,2
3307,95,PVC,10,96,Rock,5,Commercial,7,2
3308,34,Concrete,15,65,Clay,2,Residential,10,1
3309,75,PVC,20,56,Clay,6,Rural,14,2
3310,88,Steel,45,73,Loam,2,Rural,10,2
3311,67,Copper,34,120,Clay,3,Industrial,0,1
3312,7,Copper,28,91,Rock,4,Industrial,10,2
3313,73,PVC,26,37,Sand,10,Downtown,12,2
3314,68,Concrete,19,68,Clay,1,Rural,14,2
3315,38,Copper,33,111,Clay,10,Downtown,10,2
3316,86,PVC,5,101,Loam,5,Residential,5,2
3317,98,PVC,41,46,Loam,3,Industrial,11,2
3318,9,Copper,12,27,Sand,5,Residential,15,2
3319,12,Concrete,46,63,Rock,9,Rural,5,2
3320,85,Steel,14,48,Sand,6,Commercial,3,2
3321,63,Steel,36,72,Loam,5,Downtown,1,2
3322,49,PVC,43,67,Sand,6,Downtown,13,2
3323,56,Copper,16,46,Sand,6,Rural,12,2
3324,67,Cast Iron,18,25,Rock,7,Commercial,3,2
3325,84,Concrete,12,81,Rock,0,Residential,13,1
3326,85,PVC,27,48,Sand,1,Industrial,9,1
3327,55,PVC,32,39,Clay,10,Rural,6,2
3328,5,Concrete,36,56,Clay,7,Rural,3,2
3329,40,Cast Iron,8,126,Loam,0,Residential,11,1
3330,70,PVC,19,85,Sand,10,Downtown,13,2
3331,53,Copper,19,96,Loam,8,Industrial,15,2
3332,26,Concrete,29,101,Sand,1,Rural,0,0
3333,25,PVC,11,114,Loam,0,Industrial,4,0
3334,43,Copper,22,45,Rock,0,Industrial,11,1
3335,63,PVC,36,53,Loam,2,Residential,1,0
3336,20,Copper,10,70,Loam,4,Industrial,11,2
3337,22,PVC,18,42,Loam,3,Industrial,4,1
3338,80,Copper,26,77,Clay,10,Residential,11,2
3339,66,Copper,4,79,Loam,3,Downtown,6,1
3340,8,Copper,38,101,Clay,2,Rural,12,1
3341,28,Copper,26,44,Clay,0,Residential,0,0
3342,16,Steel,41,73,Clay,5,Residential,6,2
3343,59,Copper,30,97,Clay,8,Downtown,0,2
3344,35,Copper,37,52,Clay,7,Rural,3,2
3345,4,Steel,19,86,Rock,2,Industrial,15,2
3346,22,Cast Iron,46,95,Loam,1,Downtown,6,1
3347,12,Concrete,20,27,Clay,2,Commercial,4,1
3348,4,PVC,46,59,Clay,10,Rural,12,2
3349,5,Steel,41,63,Loam,8,Industrial,2,2
3350,49,Concrete,32,41,Clay,10,Rural,14,2
3351,27,Concrete,42,54,Loam,1,Commercial,5,0
3352,23,Steel,29,87,Clay,0,Commercial,11,1
3353,38,PVC,47,118,Sand,0,Downtown,9,1
3354,40,Copper,22,80,Rock,6,Commercial,11,2
3355,51,Steel,17,36,Rock,4,Residential,4,1
3356,13,Copper,34,68,Sand,3,Residential,1,0
3357,16,Cast Iron,28,36,Loam,6,Residential,7,2
3358,93,PVC,31,146,Rock,1,Rural,2,1
3359,30,Cast Iron,28,118,Sand,0,Residential,13,1
3360,40,Concrete,38,42,Rock,1,Downtown,8,1
3361,91,Steel,21,43,Rock,7,Industrial,0,2
3362,53,Cast Iron,29,95,Loam,7,Residential,14,2
3363,30,Concrete,37,38,Loam,9,Residential,1,2
3364,56,Steel,6,147,Sand,3,Rural,7,2
3365,52,Steel,28,44,Loam,6,Commercial,11,2
3366,57,Steel,7,89,Rock,5,Rural,4,2
3367,62,Concrete,8,33,Rock,6,Residential,7,2
3368,70,PVC,19,40,Sand,10,Rural,11,2
3369,85,PVC,33,36,Rock,8,Industrial,2,2
3370,33,Steel,13,55,Clay,3,Industrial,5,1
3371,87,Steel,26,41,Sand,0,Commercial,15,1
3372,77,Steel,46,83,Rock,3,Industrial,0,1
3373,76,Cast Iron,41,20,Sand,1,Residential,10,1
3374,42,Cast Iron,31,46,Rock,7,Commercial,7,2
3375,36,Copper,38,130,Rock,3,Residential,10,2
3376,71,Steel,6,104,Rock,6,Commercial,11,2
3377,92,Copper,24,41,Sand,8,Industrial,4,2
3378,88,Concrete,36,24,Loam,10,Rural,6,2
3379,79,Steel,41,105,Rock,8,Downtown,0,2
3380,87,Concrete,25,37,Sand,8,Industrial,3,2
3381,4,PVC,6,33,Rock,8,Industrial,5,2
3382,68,Cast Iron,21,97,Rock,3,Rural,0,1
3383,57,Steel,10,47,Loam,5,Industrial,0,1
3384,66,Cast Iron,47,44,Clay,10,Rural,8,2
